clasificacion_temporada,clasificacion_jornada,clasificacion_posicion,clasificacion_equipo,clasificacion_puntos,clasificacion_partidos_jugados,clasificacion_ganados,clasificacion_empatados,clasificacion_perdidos,clasificacion_goles_favor,clasificacion_goles_contra
Temporada2019,Jornada 19,6,Getafe,28,19,7,7,5,21,16
Temporada2019,Jornada 19,7,Real Betis,26,19,7,5,7,22,23
Temporada2019,Jornada 19,8,Real Sociedad,25,19,7,4,8,23,22
Temporada2019,Jornada 19,9,Girona,24,19,5,9,5,21,23
Temporada2019,Jornada 19,10,Espanyol,24,19,7,3,9,21,27
Temporada2019,Jornada 19,11,Valencia,23,19,4,11,4,17,17
Temporada2019,Jornada 19,12,Levante,23,19,6,5,8,30,35
Temporada2019,Jornada 19,13,Athletic Bilbao,22,19,4,10,5,20,25
Temporada2019,Jornada 19,14,Real Valladolid,22,19,5,7,7,17,21
Temporada2019,Jornada 19,15,Leganés,22,19,5,7,7,17,21
Temporada2019,Jornada 19,16,Eibar,22,19,5,7,7,21,28
Temporada2019,Jornada 19,17,Celta de Vigo,21,19,5,6,8,31,32
Temporada2019,Jornada 19,18,Rayo Vallecano,19,19,5,4,10,22,34
Temporada2019,Jornada 19,19,Villarreal,17,19,3,8,8,20,25
Temporada2019,Jornada 19,20,Huesca,11,19,2,5,12,17,36
Temporada2019,Jornada 20,1,Barcelona,46,20,14,4,2,56,21
Temporada2019,Jornada 20,2,Atlético Madrid,41,20,11,8,1,30,13
Temporada2019,Jornada 20,3,Real Madrid,36,20,11,3,6,30,24
Temporada2019,Jornada 20,4,Sevilla,33,20,9,6,5,31,22
Temporada2019,Jornada 20,5,Alavés,32,20,9,5,6,22,23
Temporada2019,Jornada 20,6,Getafe,31,20,8,7,5,25,16
Temporada2019,Jornada 20,7,Real Betis,29,20,8,5,7,25,25
Temporada2019,Jornada 20,8,Valencia,26,20,5,11,4,19,18
Temporada2019,Jornada 20,9,Real Sociedad,26,20,7,5,8,25,24
Temporada2019,Jornada 20,10,Levante,26,20,7,5,8,32,35
Temporada2019,Jornada 20,11,Eibar,25,20,6,7,7,24,28
Temporada2019,Jornada 20,12,Girona,24,20,5,9,6,23,26
Temporada2019,Jornada 20,13,Espanyol,24,20,7,3,10,21,30
Temporada2019,Jornada 20,14,Athletic Bilbao,23,20,4,11,5,21,26
Temporada2019,Jornada 20,15,Leganés,22,20,5,7,8,18,24
Temporada2019,Jornada 20,16,Real Valladolid,22,20,5,7,8,17,23
Temporada2019,Jornada 20,17,Celta de Vigo,21,20,5,6,9,32,34
Temporada2019,Jornada 20,18,Rayo Vallecano,20,20,5,5,10,24,36
Temporada2019,Jornada 20,19,Villarreal,18,20,3,9,8,21,26
Temporada2019,Jornada 20,20,Huesca,11,20,2,5,13,17,39
Temporada2019,Jornada 21,1,Barcelona,49,21,15,4,2,58,21
Temporada2019,Jornada 21,2,Atlético Madrid,44,21,12,8,1,32,13
Temporada2019,Jornada 21,3,Real Madrid,39,21,12,3,6,34,26
Temporada2019,Jornada 21,4,Sevilla,36,21,10,6,5,36,22
Temporada2019,Jornada 21,5,Alavés,32,21,9,5,7,22,24
Temporada2019,Jornada 21,6,Getafe,31,21,8,7,6,25,18
Temporada2019,Jornada 21,7,Valencia,29,21,6,11,4,22,18
Temporada2019,Jornada 21,8,Real Betis,29,21,8,5,8,25,26
Temporada2019,Jornada 21,9,Real Sociedad,27,21,7,6,8,25,24
Temporada2019,Jornada 21,10,Athletic Bilbao,26,21,5,11,5,22,26
Temporada2019,Jornada 21,11,Levante,26,21,7,5,9,32,40
Temporada2019,Jornada 21,12,Eibar,26,21,6,8,7,26,30
Temporada2019,Jornada 21,13,Real Valladolid,25,21,6,7,8,19,24
Temporada2019,Jornada 21,14,Girona,24,21,5,9,7,23,28
Temporada2019,Jornada 21,15,Espanyol,24,21,7,3,11,23,34
Temporada2019,Jornada 21,16,Leganés,23,21,5,8,8,20,26
Temporada2019,Jornada 21,17,Rayo Vallecano,23,21,6,5,10,25,36
Temporada2019,Jornada 21,18,Celta de Vigo,21,21,5,6,10,33,36
Temporada2019,Jornada 21,19,Villarreal,18,21,3,9,9,21,29
Temporada2019,Jornada 21,20,Huesca,12,21,2,6,13,17,39
Temporada2019,Jornada 22,1,Barcelona,50,22,15,5,2,60,23
Temporada2019,Jornada 22,2,Atlético Madrid,44,22,12,8,2,32,14
Temporada2019,Jornada 22,3,Real Madrid,42,22,13,3,6,37,26
Temporada2019,Jornada 22,4,Sevilla,36,22,10,6,6,36,23
Temporada2019,Jornada 22,5,Getafe,32,22,8,8,6,25,18
Temporada2019,Jornada 22,6,Alavés,32,22,9,5,8,22,27
Temporada2019,Jornada 22,7,Real Betis,32,22,9,5,8,26,26
Temporada2019,Jornada 22,8,Valencia,30,22,6,12,4,24,20
Temporada2019,Jornada 22,9,Real Sociedad,30,22,8,6,8,27,25
Temporada2019,Jornada 22,10,Eibar,29,22,7,8,7,29,30
Temporada2019,Jornada 22,11,Levante,27,22,7,6,9,32,40
Temporada2019,Jornada 22,12,Athletic Bilbao,26,22,5,11,6,23,28
Temporada2019,Jornada 22,13,Leganés,26,22,6,8,8,22,27
Temporada2019,Jornada 22,14,Espanyol,25,22,7,4,11,25,36
Temporada2019,Jornada 22,15,Real Valladolid,25,22,6,7,9,19,28
Temporada2019,Jornada 22,16,Celta de Vigo,24,22,6,6,10,34,36
Temporada2019,Jornada 22,17,Girona,24,22,5,9,8,23,31
Temporada2019,Jornada 22,18,Rayo Vallecano,23,22,6,5,11,26,38
Temporada2019,Jornada 22,19,Villarreal,19,22,3,10,9,23,31
Temporada2019,Jornada 22,20,Huesca,15,22,3,6,13,21,39
Temporada2019,Jornada 23,1,Barcelona,51,23,15,6,2,60,23
Temporada2019,Jornada 23,2,Real Madrid,45,23,14,3,6,40,27
Temporada2019,Jornada 23,3,Atlético Madrid,44,23,12,8,3,33,17
Temporada2019,Jornada 23,4,Sevilla,37,23,10,7,6,38,25
Temporada2019,Jornada 23,5,Getafe,35,23,9,8,6,28,19
Temporada2019,Jornada 23,6,Alavés,35,23,10,5,8,24,27
Temporada2019,Jornada 23,7,Real Betis,32,23,9,5,9,26,29
Temporada2019,Jornada 23,8,Valencia,31,23,6,13,4,24,20
Temporada2019,Jornada 23,9,Real Sociedad,31,23,8,7,8,27,25
Temporada2019,Jornada 23,10,Eibar,30,23,7,9,7,31,32
Temporada2019,Jornada 23,11,Leganés,29,23,7,8,8,25,27
Temporada2019,Jornada 23,12,Espanyol,28,23,8,4,11,27,37
Temporada2019,Jornada 23,13,Levante,27,23,7,6,10,32,42
Temporada2019,Jornada 23,14,Athletic Bilbao,27,23,5,12,6,23,28
Temporada2019,Jornada 23,15,Real Valladolid,26,23,6,8,9,19,28
Temporada2019,Jornada 23,16,Celta de Vigo,24,23,6,6,11,35,39
Temporada2019,Jornada 23,17,Girona,24,23,5,9,9,23,33
Temporada2019,Jornada 23,18,Rayo Vallecano,23,23,6,5,12,27,40
Temporada2019,Jornada 23,19,Villarreal,20,23,3,11,9,23,31
Temporada2019,Jornada 23,20,Huesca,18,23,4,6,13,23,39
Temporada2019,Jornada 24,1,Barcelona,54,24,16,6,2,61,23
Temporada2019,Jornada 24,2,Atlético Madrid,47,24,13,8,3,34,17
Temporada2019,Jornada 24,3,Real Madrid,45,24,14,3,7,41,29
Temporada2019,Jornada 24,4,Sevilla,37,24,10,7,7,38,28
Temporada2019,Jornada 24,5,Getafe,36,24,9,9,6,30,21
Temporada2019,Jornada 24,6,Alavés,36,24,10,6,8,25,28
Temporada2019,Jornada 24,7,Real Sociedad,34,24,9,7,8,30,25
Temporada2019,Jornada 24,8,Real Betis,33,24,9,6,9,27,30
Temporada2019,Jornada 24,9,Valencia,32,24,6,14,4,24,20
Temporada2019,Jornada 24,10,Eibar,31,24,7,10,7,33,34
Temporada2019,Jornada 24,11,Levante,30,24,8,6,10,36,43
Temporada2019,Jornada 24,12,Athletic Bilbao,30,24,6,12,6,24,28
Temporada2019,Jornada 24,13,Espanyol,29,24,8,5,11,27,37
Temporada2019,Jornada 24,14,Leganés,29,24,7,8,9,25,30
Temporada2019,Jornada 24,15,Girona,27,24,6,9,9,25,34
Temporada2019,Jornada 24,16,Real Valladolid,26,24,6,8,10,19,29
Temporada2019,Jornada 24,17,Celta de Vigo,24,24,6,6,12,36,43
Temporada2019,Jornada 24,18,Villarreal,23,24,4,11,9,26,31
Temporada2019,Jornada 24,19,Rayo Vallecano,23,24,6,5,13,27,41
Temporada2019,Jornada 24,20,Huesca,18,24,4,6,14,23,40
Temporada2019,Jornada 25,1,Barcelona,57,25,17,6,2,65,25
Temporada2019,Jornada 25,2,Atlético Madrid,50,25,14,8,3,36,17
Temporada2019,Jornada 25,3,Real Madrid,48,25,15,3,7,43,30
Temporada2019,Jornada 25,4,Getafe,39,25,10,9,6,32,22
Temporada2019,Jornada 25,5,Sevilla,37,25,10,7,8,40,32
Temporada2019,Jornada 25,6,Alavés,37,25,10,7,8,25,28
Temporada2019,Jornada 25,7,Real Betis,36,25,10,6,9,29,30
Temporada2019,Jornada 25,8,Real Sociedad,35,25,9,8,8,30,25
Temporada2019,Jornada 25,9,Valencia,33,25,6,15,4,25,21
Temporada2019,Jornada 25,10,Athletic Bilbao,33,25,7,12,6,25,28
Temporada2019,Jornada 25,11,Eibar,31,25,7,10,8,33,35
Temporada2019,Jornada 25,12,Espanyol,30,25,8,6,11,28,38
Temporada2019,Jornada 25,13,Levante,30,25,8,6,11,37,45
Temporada2019,Jornada 25,14,Leganés,30,25,7,9,9,26,31
Temporada2019,Jornada 25,15,Girona,28,25,6,10,9,25,34
Temporada2019,Jornada 25,16,Real Valladolid,26,25,6,8,11,19,31
Temporada2019,Jornada 25,17,Celta de Vigo,25,25,6,7,12,36,43
Temporada2019,Jornada 25,18,Villarreal,23,25,4,11,10,26,33
Temporada2019,Jornada 25,19,Rayo Vallecano,23,25,6,5,14,28,43
Temporada2019,Jornada 25,20,Huesca,19,25,4,7,14,24,41
Temporada2019,Jornada 26,1,Barcelona,60,26,18,6,2,66,25
Temporada2019,Jornada 26,2,Atlético Madrid,53,26,15,8,3,38,17
Temporada2019,Jornada 26,3,Real Madrid,48,26,15,3,8,43,31
Temporada2019,Jornada 26,4,Getafe,42,26,11,9,6,34,23
Temporada2019,Jornada 26,5,Alavés,40,26,11,7,8,27,29
Temporada2019,Jornada 26,6,Sevilla,37,26,10,7,9,41,34
Temporada2019,Jornada 26,7,Valencia,36,26,7,15,4,27,21
Temporada2019,Jornada 26,8,Real Betis,36,26,10,6,10,30,32
Temporada2019,Jornada 26,9,Real Sociedad,35,26,9,8,9,30,27
Temporada2019,Jornada 26,10,Eibar,34,26,8,10,8,34,35
Temporada2019,Jornada 26,11,Espanyol,33,26,9,6,11,31,39
Temporada2019,Jornada 26,12,Athletic Bilbao,33,26,7,12,7,25,30
Temporada2019,Jornada 26,13,Leganés,33,26,8,9,9,27,31
Temporada2019,Jornada 26,14,Girona,31,26,7,10,9,27,34
Temporada2019,Jornada 26,15,Levante,30,26,8,6,12,37,46
Temporada2019,Jornada 26,16,Real Valladolid,26,26,6,8,12,20,34
Temporada2019,Jornada 26,17,Celta de Vigo,25,26,6,7,13,36,44
Temporada2019,Jornada 26,18,Villarreal,23,26,4,11,11,27,35
Temporada2019,Jornada 26,19,Rayo Vallecano,23,26,6,5,15,28,45
Temporada2019,Jornada 26,20,Huesca,22,26,5,7,14,26,42
Temporada2019,Jornada 27,1,Barcelona,63,27,19,6,2,69,26
Temporada2019,Jornada 27,2,Atlético Madrid,56,27,16,8,3,39,17
Temporada2019,Jornada 27,3,Real Madrid,51,27,16,3,8,47,32
Temporada2019,Jornada 27,4,Getafe,45,27,12,9,6,36,24
Temporada2019,Jornada 27,5,Alavés,41,27,11,8,8,28,30
Temporada2019,Jornada 27,6,Sevilla,40,27,11,7,9,46,36
Temporada2019,Jornada 27,7,Valencia,39,27,8,15,4,30,23
Temporada2019,Jornada 27,8,Real Betis,39,27,11,6,10,31,32
Temporada2019,Jornada 27,9,Eibar,35,27,8,11,8,35,36
Temporada2019,Jornada 27,10,Real Sociedad,35,27,9,8,10,32,32
Temporada2019,Jornada 27,11,Espanyol,34,27,9,7,11,32,40
Temporada2019,Jornada 27,12,Athletic Bilbao,34,27,7,13,7,26,31
Temporada2019,Jornada 27,13,Leganés,33,27,8,9,10,27,32
Temporada2019,Jornada 27,14,Girona,31,27,7,10,10,29,37
Temporada2019,Jornada 27,15,Levante,30,27,8,6,13,37,48
Temporada2019,Jornada 27,16,Real Valladolid,26,27,6,8,13,21,38
Temporada2019,Jornada 27,17,Villarreal,26,27,5,11,11,29,35
Temporada2019,Jornada 27,18,Celta de Vigo,25,27,6,7,14,36,45
Temporada2019,Jornada 27,19,Rayo Vallecano,23,27,6,5,16,29,48
Temporada2019,Jornada 27,20,Huesca,22,27,5,7,15,27,44
Temporada2019,Jornada 28,1,Barcelona,66,28,20,6,2,73,27
Temporada2019,Jornada 28,2,Atlético Madrid,56,28,16,8,4,39,19
Temporada2019,Jornada 28,3,Real Madrid,54,28,17,3,8,49,32
Temporada2019,Jornada 28,4,Getafe,46,28,12,10,6,36,24
Temporada2019,Jornada 28,5,Alavés,44,28,12,8,8,31,31
Temporada2019,Jornada 28,6,Sevilla,43,28,12,7,9,47,36
Temporada2019,Jornada 28,7,Valencia,40,28,8,16,4,30,23
Temporada2019,Jornada 28,8,Real Betis,39,28,11,6,11,32,36
Temporada2019,Jornada 28,9,Athletic Bilbao,37,28,8,13,7,28,31
Temporada2019,Jornada 28,10,Real Sociedad,36,28,9,9,10,33,33
Temporada2019,Jornada 28,11,Eibar,35,28,8,11,9,36,38
Temporada2019,Jornada 28,12,Girona,34,28,8,10,10,31,37
Temporada2019,Jornada 28,13,Espanyol,34,28,9,7,12,32,41
Temporada2019,Jornada 28,14,Leganés,33,28,8,9,11,27,34
Temporada2019,Jornada 28,15,Levante,31,28,8,7,13,38,49
Temporada2019,Jornada 28,16,Real Valladolid,29,28,7,8,13,23,39
Temporada2019,Jornada 28,17,Villarreal,29,28,6,11,11,32,36
Temporada2019,Jornada 28,18,Celta de Vigo,25,28,6,7,15,36,47
Temporada2019,Jornada 28,19,Rayo Vallecano,23,28,6,5,17,30,51
Temporada2019,Jornada 28,20,Huesca,22,28,5,7,16,28,47
Temporada2019,Jornada 29,1,Barcelona,69,29,21,6,2,75,27
Temporada2019,Jornada 29,2,Atlético Madrid,59,29,17,8,4,43,19
Temporada2019,Jornada 29,3,Real Madrid,57,29,18,3,8,52,34
Temporada2019,Jornada 29,4,Getafe,46,29,12,10,7,36,26
Temporada2019,Jornada 29,5,Alavés,44,29,12,8,9,31,35
Temporada2019,Jornada 29,6,Valencia,43,29,9,16,4,31,23
Temporada2019,Jornada 29,7,Sevilla,43,29,12,7,10,47,37
Temporada2019,Jornada 29,8,Athletic Bilbao,40,29,9,13,7,30,32
Temporada2019,Jornada 29,9,Real Betis,40,29,11,7,11,33,37
Temporada2019,Jornada 29,10,Real Sociedad,37,29,9,10,10,34,34
Temporada2019,Jornada 29,11,Eibar,36,29,8,12,9,38,40
Temporada2019,Jornada 29,12,Leganés,36,29,9,9,11,29,34
Temporada2019,Jornada 29,13,Girona,34,29,8,10,11,32,39
Temporada2019,Jornada 29,14,Espanyol,34,29,9,7,13,32,43
Temporada2019,Jornada 29,15,Levante,32,29,8,8,13,40,51
Temporada2019,Jornada 29,16,Real Valladolid,30,29,7,9,13,24,40
Temporada2019,Jornada 29,17,Villarreal,29,29,6,11,12,34,39
Temporada2019,Jornada 29,18,Celta de Vigo,28,29,7,7,15,39,49
Temporada2019,Jornada 29,19,Rayo Vallecano,24,29,6,6,17,31,52
Temporada2019,Jornada 29,20,Huesca,22,29,5,7,17,30,50
Temporada2019,Jornada 30,1,Barcelona,70,30,21,7,2,79,31
Temporada2019,Jornada 30,2,Atlético Madrid,62,30,18,8,4,45,19
Temporada2019,Jornada 30,3,Real Madrid,57,30,18,3,9,53,36
Temporada2019,Jornada 30,4,Getafe,47,30,12,11,7,37,27
Temporada2019,Jornada 30,5,Valencia,46,30,10,16,4,33,24
Temporada2019,Jornada 30,6,Sevilla,46,30,13,7,10,49,37
Temporada2019,Jornada 30,7,Alavés,44,30,12,8,10,31,37
Temporada2019,Jornada 30,8,Athletic Bilbao,43,30,10,13,7,33,34
Temporada2019,Jornada 30,9,Real Sociedad,40,30,10,10,10,36,35
Temporada2019,Jornada 30,10,Real Betis,40,30,11,7,12,34,39
Temporada2019,Jornada 30,11,Eibar,39,30,9,12,9,40,41
Temporada2019,Jornada 30,12,Leganés,39,30,10,9,11,30,34
Temporada2019,Jornada 30,13,Espanyol,35,30,9,8,13,33,44
Temporada2019,Jornada 30,14,Girona,34,30,8,10,12,32,41
Temporada2019,Jornada 30,15,Levante,32,30,8,8,14,42,54
Temporada2019,Jornada 30,16,Real Valladolid,30,30,7,9,14,24,41
Temporada2019,Jornada 30,17,Villarreal,30,30,6,12,12,38,43
Temporada2019,Jornada 30,18,Celta de Vigo,29,30,7,8,15,42,52
Temporada2019,Jornada 30,19,Rayo Vallecano,24,30,6,6,18,32,54
Temporada2019,Jornada 30,20,Huesca,23,30,5,8,17,33,53
Temporada2019,Jornada 31,1,Barcelona,73,31,22,7,2,81,31
Temporada2019,Jornada 31,2,Atlético Madrid,62,31,18,8,5,45,21
Temporada2019,Jornada 31,3,Real Madrid,60,31,19,3,9,55,37
Temporada2019,Jornada 31,4,Getafe,50,31,13,11,7,38,27
Temporada2019,Jornada 31,5,Sevilla,49,31,14,7,10,51,37
Temporada2019,Jornada 31,6,Valencia,46,31,10,16,5,33,26
Temporada2019,Jornada 31,7,Alavés,45,31,12,9,10,32,38
Temporada2019,Jornada 31,8,Athletic Bilbao,43,31,10,13,8,33,35
Temporada2019,Jornada 31,9,Real Betis,43,31,12,7,12,36,40
Temporada2019,Jornada 31,10,Real Sociedad,40,31,10,10,11,37,38
Temporada2019,Jornada 31,11,Leganés,40,31,10,10,11,31,35
Temporada2019,Jornada 31,12,Eibar,39,31,9,12,10,41,43
Temporada2019,Jornada 31,13,Espanyol,38,31,10,8,13,35,45
Temporada2019,Jornada 31,14,Girona,34,31,8,10,13,33,43
Temporada2019,Jornada 31,15,Levante,33,31,8,9,14,44,56
Temporada2019,Jornada 31,16,Celta de Vigo,32,31,8,8,15,45,53
Temporada2019,Jornada 31,17,Real Valladolid,30,31,7,9,15,24,43
Temporada2019,Jornada 31,18,Villarreal,30,31,6,12,13,39,45
Temporada2019,Jornada 31,19,Rayo Vallecano,27,31,7,6,18,34,54
Temporada2019,Jornada 31,20,Huesca,24,31,5,9,17,35,55
Temporada2019,Jornada 32,1,Barcelona,74,32,22,8,2,81,31
Temporada2019,Jornada 32,2,Atlético Madrid,65,32,19,8,5,47,21
Temporada2019,Jornada 32,3,Real Madrid,61,32,19,4,9,56,38
Temporada2019,Jornada 32,4,Sevilla,52,32,15,7,10,54,39
Temporada2019,Jornada 32,5,Getafe,51,32,13,12,7,40,29
Temporada2019,Jornada 32,6,Valencia,49,32,11,16,5,36,27
Temporada2019,Jornada 32,7,Athletic Bilbao,46,32,11,13,8,36,37
Temporada2019,Jornada 32,8,Alavés,45,32,12,9,11,33,40
Temporada2019,Jornada 32,9,Real Betis,43,32,12,7,13,38,43
Temporada2019,Jornada 32,10,Real Sociedad,41,32,10,11,11,38,39
Temporada2019,Jornada 32,11,Leganés,41,32,10,11,11,32,36
Temporada2019,Jornada 32,12,Espanyol,41,32,11,8,13,37,46
Temporada2019,Jornada 32,13,Eibar,40,32,9,13,10,42,44
Temporada2019,Jornada 32,14,Girona,34,32,8,10,14,33,44
Temporada2019,Jornada 32,15,Villarreal,33,32,7,12,13,40,45
Temporada2019,Jornada 32,16,Levante,33,32,8,9,15,45,59
Temporada2019,Jornada 32,17,Celta de Vigo,32,32,8,8,16,45,55
Temporada2019,Jornada 32,18,Real Valladolid,31,32,7,10,15,26,45
Temporada2019,Jornada 32,19,Rayo Vallecano,27,32,7,6,19,36,57
Temporada2019,Jornada 32,20,Huesca,25,32,5,10,17,35,55
Temporada2019,Jornada 33,1,Barcelona,77,33,23,8,2,83,32
Temporada2019,Jornada 33,2,Atlético Madrid,68,33,20,8,5,48,21
Temporada2019,Jornada 33,3,Real Madrid,64,33,20,4,9,59,38
Temporada2019,Jornada 33,4,Getafe,54,33,14,12,7,43,29
Temporada2019,Jornada 33,5,Valencia,52,33,12,16,5,38,28
Temporada2019,Jornada 33,6,Sevilla,52,33,15,7,11,54,42
Temporada2019,Jornada 33,7,Athletic Bilbao,46,33,11,13,9,36,40
Temporada2019,Jornada 33,8,Alavés,46,33,12,10,11,35,42
Temporada2019,Jornada 33,9,Real Betis,43,33,12,7,14,39,45
Temporada2019,Jornada 33,10,Espanyol,42,33,11,9,13,39,48
Temporada2019,Jornada 33,11,Real Sociedad,41,33,10,11,12,39,41
Temporada2019,Jornada 33,12,Leganés,41,33,10,11,12,33,38
Temporada2019,Jornada 33,13,Eibar,40,33,9,13,11,42,45
Temporada2019,Jornada 33,14,Villarreal,36,33,8,12,13,42,46
Temporada2019,Jornada 33,15,Celta de Vigo,35,33,9,8,16,47,56
Temporada2019,Jornada 33,16,Levante,34,33,8,10,15,47,61
Temporada2019,Jornada 33,17,Girona,34,33,8,10,15,34,46
Temporada2019,Jornada 33,18,Real Valladolid,32,33,7,11,15,28,47
Temporada2019,Jornada 33,19,Rayo Vallecano,28,33,7,7,19,36,57
Temporada2019,Jornada 33,20,Huesca,26,33,5,11,17,35,55
Temporada2019,Jornada 34,1,Barcelona,80,34,24,8,2,85,32
Temporada2019,Jornada 34,2,Atlético Madrid,71,34,21,8,5,51,23
Temporada2019,Jornada 34,3,Real Madrid,65,34,20,5,9,59,38
Temporada2019,Jornada 34,4,Getafe,55,34,14,13,7,43,29
Temporada2019,Jornada 34,5,Sevilla,55,34,16,7,11,59,42
Temporada2019,Jornada 34,6,Valencia,52,34,12,16,6,40,31
Temporada2019,Jornada 34,7,Athletic Bilbao,49,34,12,13,9,37,40
Temporada2019,Jornada 34,8,Alavés,46,34,12,10,12,35,44
Temporada2019,Jornada 34,9,Real Betis,43,34,12,7,15,39,49
Temporada2019,Jornada 34,10,Espanyol,43,34,11,10,13,40,49
Temporada2019,Jornada 34,11,Real Sociedad,41,34,10,11,13,39,42
Temporada2019,Jornada 34,12,Leganés,41,34,10,11,13,33,39
Temporada2019,Jornada 34,13,Eibar,40,34,9,13,12,42,47
Temporada2019,Jornada 34,14,Villarreal,39,34,9,12,13,43,46
Temporada2019,Jornada 34,15,Levante,37,34,9,10,15,51,61
Temporada2019,Jornada 34,16,Celta de Vigo,36,34,9,9,16,48,57
Temporada2019,Jornada 34,17,Real Valladolid,35,34,8,11,15,29,47
Temporada2019,Jornada 34,18,Girona,34,34,8,10,16,34,47
Temporada2019,Jornada 34,19,Huesca,29,34,6,11,17,37,55
Temporada2019,Jornada 34,20,Rayo Vallecano,28,34,7,7,20,36,62
Temporada2019,Jornada 35,1,Barcelona,83,35,25,8,2,86,32
Temporada2019,Jornada 35,2,Atlético Madrid,74,35,22,8,5,52,23
Temporada2019,Jornada 35,3,Real Madrid,65,35,20,5,10,59,39
Temporada2019,Jornada 35,4,Getafe,55,35,14,13,8,44,31
Temporada2019,Jornada 35,5,Sevilla,55,35,16,7,12,59,43
Temporada2019,Jornada 35,6,Valencia,52,35,12,16,7,40,32
Temporada2019,Jornada 35,7,Athletic Bilbao,50,35,12,14,9,38,41
Temporada2019,Jornada 35,8,Alavés,47,35,12,11,12,36,45
Temporada2019,Jornada 35,9,Real Sociedad,44,35,11,11,13,41,43
Temporada2019,Jornada 35,10,Espanyol,44,35,11,11,13,41,50
Temporada2019,Jornada 35,11,Real Betis,44,35,12,8,15,40,50
Temporada2019,Jornada 35,12,Eibar,43,35,10,13,12,43,47
Temporada2019,Jornada 35,13,Leganés,42,35,10,12,13,33,39
Temporada2019,Jornada 35,14,Villarreal,40,35,9,13,13,44,47
Temporada2019,Jornada 35,15,Levante,37,35,9,10,16,51,62
Temporada2019,Jornada 35,16,Celta de Vigo,37,35,9,10,16,48,57
Temporada2019,Jornada 35,17,Girona,37,35,9,10,16,35,47
Temporada2019,Jornada 35,18,Real Valladolid,35,35,8,11,16,29,48
Temporada2019,Jornada 35,19,Rayo Vallecano,31,35,8,7,20,37,62
Temporada2019,Jornada 35,20,Huesca,30,35,6,12,17,38,56
Temporada2019,Jornada 36,1,Barcelona,83,36,25,8,3,86,34
Temporada2019,Jornada 36,2,Atlético Madrid,74,36,22,8,6,52,26
Temporada2019,Jornada 36,3,Real Madrid,68,36,21,5,10,62,41
Temporada2019,Jornada 36,4,Getafe,58,36,15,13,8,46,31
Temporada2019,Jornada 36,5,Valencia,55,36,13,16,7,46,34
Temporada2019,Jornada 36,6,Sevilla,55,36,16,7,13,59,46
Temporada2019,Jornada 36,7,Athletic Bilbao,50,36,12,14,10,38,42
Temporada2019,Jornada 36,8,Real Sociedad,47,36,12,11,13,42,43
Temporada2019,Jornada 36,9,Espanyol,47,36,12,11,13,44,50
Temporada2019,Jornada 36,10,Alavés,47,36,12,11,13,36,46
Temporada2019,Jornada 36,11,Eibar,46,36,11,13,12,44,47
Temporada2019,Jornada 36,12,Leganés,45,36,11,12,13,36,39
Temporada2019,Jornada 36,13,Real Betis,44,36,12,8,16,40,51
Temporada2019,Jornada 36,14,Celta de Vigo,40,36,10,10,16,50,57
Temporada2019,Jornada 36,15,Villarreal,40,36,9,13,14,46,50
Temporada2019,Jornada 36,16,Levante,40,36,10,10,16,55,63
Temporada2019,Jornada 36,17,Real Valladolid,38,36,9,11,16,30,48
Temporada2019,Jornada 36,18,Girona,37,36,9,10,17,35,49
Temporada2019,Jornada 36,19,Rayo Vallecano,31,36,8,7,21,38,66
Temporada2019,Jornada 36,20,Huesca,30,36,6,12,18,40,62
Temporada2019,Jornada 37,1,Barcelona,86,37,26,8,3,88,34
Temporada2019,Jornada 37,2,Atlético Madrid,75,37,22,9,6,53,27
Temporada2019,Jornada 37,3,Real Madrid,68,37,21,5,11,63,44
Temporada2019,Jornada 37,4,Valencia,58,37,14,16,7,49,35
Temporada2019,Jornada 37,5,Getafe,58,37,15,13,9,46,33
Temporada2019,Jornada 37,6,Sevilla,56,37,16,8,13,60,47
Temporada2019,Jornada 37,7,Athletic Bilbao,53,37,13,14,10,41,43
Temporada2019,Jornada 37,8,Real Sociedad,50,37,13,11,13,45,44
Temporada2019,Jornada 37,9,Espanyol,50,37,13,11,13,46,50
Temporada2019,Jornada 37,10,Real Betis,47,37,13,8,16,42,52
Temporada2019,Jornada 37,11,Alavés,47,37,12,11,14,37,49
Temporada2019,Jornada 37,12,Eibar,46,37,11,13,13,44,48
Temporada2019,Jornada 37,13,Leganés,45,37,11,12,14,36,41
Temporada2019,Jornada 37,14,Villarreal,43,37,10,13,14,47,50
Temporada2019,Jornada 37,15,Levante,43,37,11,10,16,57,64
Temporada2019,Jornada 37,16,Real Valladolid,41,37,10,11,16,32,49
Temporada2019,Jornada 37,17,Celta de Vigo,40,37,10,10,17,51,60
Temporada2019,Jornada 37,18,Girona,37,37,9,10,18,36,51
Temporada2019,Jornada 37,19,Rayo Vallecano,31,37,8,7,22,39,68
Temporada2019,Jornada 37,20,Huesca,30,37,6,12,19,41,64
Temporada2019,Jornada 38,1,Barcelona,87,38,26,9,3,90,36
Temporada2019,Jornada 38,2,Atlético Madrid,76,38,22,10,6,55,29
Temporada2019,Jornada 38,3,Real Madrid,68,38,21,5,12,63,46
Temporada2019,Jornada 38,4,Valencia,61,38,15,16,7,51,35
Temporada2019,Jornada 38,5,Getafe,59,38,15,14,9,48,35
