Liga,Temporada,Jornada,Equipo,Cambios realizados delantero partido,Media minuto cambio partido,Cambio amarilla jornada anterior,Y LAMBDA,EXP LAMBDA
Premier League,Temporada2019,Jornada 12,Fulham,1,75,0,"0,2397828","1,270973065"
Premier League,Temporada2019,Jornada 13,Man. City,2,74,1,"0,3872079","1,4728626676"
Premier League,Temporada2019,Jornada 13,Liverpool,3,84,1,"0,5836412","1,7925536082"
Premier League,Temporada2019,Jornada 13,Tottenham,1,82,0,"0,3260445","1,3854770212"
Premier League,Temporada2019,Jornada 13,Chelsea,1,64,0,"0,1042287","1,1098542496"
Premier League,Temporada2019,Jornada 13,Arsenal,2,85,0,"0,4362161","1,5468430314"
Premier League,Temporada2019,Jornada 13,Everton,2,81,0,"0,3869237","1,4724441395"
Premier League,Temporada2019,Jornada 13,Man. Utd,1,62,1,"0,1661284","1,180724697"
Premier League,Temporada2019,Jornada 13,AFC Bournemouth,1,76,0,"0,2521059","1,286732295"
Premier League,Temporada2019,Jornada 13,Watford,1,66,0,"0,1288749","1,137547808"
Premier League,Temporada2019,Jornada 13,Leicester,2,52,0,"0,0295538","1,0299948477"
Premier League,Temporada2019,Jornada 13,Wolves,2,55,0,"0,0665231","1,0687856527"
Premier League,Temporada2019,Jornada 13,Brighton Hove A.,2,81,0,"0,3869237","1,4724441395"
Premier League,Temporada2019,Jornada 13,Newcastle,1,80,0,"0,3013983","1,3517476354"
Premier League,Temporada2019,Jornada 13,West Ham,2,56,1,"0,1653921","1,1798556494"
Premier League,Temporada2019,Jornada 13,Huddersfield,0,93,1,"0,4749422","1,607921257"
Premier League,Temporada2019,Jornada 13,Crystal Palace,2,90,0,"0,4978316","1,6451500568"
Premier League,Temporada2019,Jornada 13,Burnley,0,82,0,"0,2528422","1,2876800649"
Premier League,Temporada2019,Jornada 13,Southampton,1,74,1,"0,3140056","1,3688974024"
Premier League,Temporada2019,Jornada 13,Cardiff City,0,75,0,"0,1665805","1,1812586234"
Premier League,Temporada2019,Jornada 13,Fulham,2,76,0,"0,3253082","1,38445727"
Premier League,Temporada2019,Jornada 14,Man. City,2,72,0,"0,2760158","1,3178686862"
Premier League,Temporada2019,Jornada 14,Liverpool,3,76,0,"0,3985105","1,4896042788"
Premier League,Temporada2019,Jornada 14,Chelsea,1,71,0,"0,1904904","1,2098427591"
Premier League,Temporada2019,Jornada 14,Arsenal,1,54,0,"-0,0190023","0,9811771055"
Premier League,Temporada2019,Jornada 14,Tottenham,1,80,0,"0,3013983","1,3517476354"
Premier League,Temporada2019,Jornada 14,Everton,2,81,0,"0,3869237","1,4724441395"
Premier League,Temporada2019,Jornada 14,Man. Utd,2,78,0,"0,3499544","1,4190028406"
Premier League,Temporada2019,Jornada 14,Leicester,2,75,0,"0,3129851","1,3675011551"
Premier League,Temporada2019,Jornada 14,AFC Bournemouth,3,80,1,"0,5343488","1,7063367139"
Premier League,Temporada2019,Jornada 14,Watford,1,62,0,"0,0795825","1,0828348897"
Premier League,Temporada2019,Jornada 14,Brighton Hove A.,1,83,0,"0,3383676","1,402656025"
Premier League,Temporada2019,Jornada 14,Wolves,2,73,0,"0,2883389","1,3342093911"
Premier League,Temporada2019,Jornada 14,West Ham,1,70,0,"0,1781673","1,1950252322"
Premier League,Temporada2019,Jornada 14,Crystal Palace,1,86,0,"0,3753369","1,4554816838"
Premier League,Temporada2019,Jornada 14,Newcastle,1,67,0,"0,141198","1,1516526526"
Premier League,Temporada2019,Jornada 14,Cardiff City,1,71,0,"0,1904904","1,2098427591"
Premier League,Temporada2019,Jornada 14,Huddersfield,0,63,0,"0,0187033","1,0188793023"
Premier League,Temporada2019,Jornada 14,Southampton,1,77,1,"0,3509749","1,4204516721"
Premier League,Temporada2019,Jornada 14,Burnley,1,62,0,"0,0795825","1,0828348897"
Premier League,Temporada2019,Jornada 14,Fulham,0,56,0,"-0,0675584","0,9346731341"
Premier League,Temporada2019,Jornada 15,Man. City,1,81,0,"0,3137214","1,368508417"
Premier League,Temporada2019,Jornada 15,Liverpool,1,51,0,"-0,0559716","0,9455659896"
Premier League,Temporada2019,Jornada 15,Tottenham,1,80,0,"0,3013983","1,3517476354"
Premier League,Temporada2019,Jornada 15,Chelsea,1,69,0,"0,1658442","1,1803891828"
Premier League,Temporada2019,Jornada 15,Arsenal,1,49,1,"0,0059281","1,005945706"
Premier League,Temporada2019,Jornada 15,Everton,2,72,0,"0,2760158","1,3178686862"
Premier League,Temporada2019,Jornada 15,AFC Bournemouth,2,79,0,"0,3622775","1,4365975425"
Premier League,Temporada2019,Jornada 15,Man. Utd,2,71,1,"0,3502386","1,4194061785"
Premier League,Temporada2019,Jornada 15,Leicester,0,66,0,"0,0556726","1,0572514829"
Premier League,Temporada2019,Jornada 15,Brighton Hove A.,2,38,1,"-0,0564237","0,9451385958"
Premier League,Temporada2019,Jornada 15,Watford,1,63,0,"0,0919056","1,0962613301"
Premier League,Temporada2019,Jornada 15,Wolves,2,80,1,"0,4611465","1,5858911673"
Premier League,Temporada2019,Jornada 15,West Ham,2,60,0,"0,1281386","1,1367105399"
Premier League,Temporada2019,Jornada 15,Newcastle,1,69,1,"0,2523901","1,2870980363"
Premier League,Temporada2019,Jornada 15,Crystal Palace,0,65,0,"0,0433495","1,0443028149"
Premier League,Temporada2019,Jornada 15,Cardiff City,1,67,0,"0,141198","1,1516526526"
Premier League,Temporada2019,Jornada 15,Huddersfield,0,75,0,"0,1665805","1,1812586234"
Premier League,Temporada2019,Jornada 15,Southampton,0,79,1,"0,3024188","1,353127798"
Premier League,Temporada2019,Jornada 15,Burnley,2,75,0,"0,3129851","1,3675011551"
Premier League,Temporada2019,Jornada 15,Fulham,1,69,0,"0,1658442","1,1803891828"
Premier League,Temporada2019,Jornada 16,Liverpool,2,70,0,"0,2513696","1,2857852227"
Premier League,Temporada2019,Jornada 16,Man. City,2,68,0,"0,2267234","1,25448283"
Premier League,Temporada2019,Jornada 16,Tottenham,2,73,0,"0,2883389","1,3342093911"
Premier League,Temporada2019,Jornada 16,Chelsea,2,76,1,"0,4118541","1,5096141676"
Premier League,Temporada2019,Jornada 16,Arsenal,1,52,0,"-0,0436485","0,9572903859"
Premier League,Temporada2019,Jornada 16,Man. Utd,2,71,0,"0,2636927","1,3017281138"
Premier League,Temporada2019,Jornada 16,Everton,2,68,0,"0,2267234","1,25448283"
Premier League,Temporada2019,Jornada 16,AFC Bournemouth,1,77,1,"0,3509749","1,4204516721"
Premier League,Temporada2019,Jornada 16,Leicester,1,63,0,"0,0919056","1,0962613301"
Premier League,Temporada2019,Jornada 16,Wolves,2,65,0,"0,1897541","1,2089522797"
Premier League,Temporada2019,Jornada 16,West Ham,3,68,1,"0,3864716","1,471778598"
Premier League,Temporada2019,Jornada 16,Watford,1,74,0,"0,2274597","1,2554068458"
Premier League,Temporada2019,Jornada 16,Brighton Hove A.,2,68,0,"0,2267234","1,25448283"
Premier League,Temporada2019,Jornada 16,Cardiff City,1,80,0,"0,3013983","1,3517476354"
Premier League,Temporada2019,Jornada 16,Newcastle,1,73,1,"0,3016825","1,3521318567"
Premier League,Temporada2019,Jornada 16,Crystal Palace,0,68,0,"0,0803188","1,0836324746"
Premier League,Temporada2019,Jornada 16,Burnley,2,78,0,"0,3499544","1,4190028406"
Premier League,Temporada2019,Jornada 16,Huddersfield,0,60,1,"0,0682799","1,0706649457"
Premier League,Temporada2019,Jornada 16,Southampton,1,67,0,"0,141198","1,1516526526"
Premier League,Temporada2019,Jornada 16,Fulham,2,55,0,"0,0665231","1,0687856527"
Premier League,Temporada2019,Jornada 17,Liverpool,1,77,0,"0,264429","1,3026869291"
Premier League,Temporada2019,Jornada 17,Man. City,2,70,0,"0,2513696","1,2857852227"
Premier League,Temporada2019,Jornada 17,Tottenham,2,74,1,"0,3872079","1,4728626676"
Premier League,Temporada2019,Jornada 17,Chelsea,2,74,0,"0,300662","1,35075271"
Premier League,Temporada2019,Jornada 17,Arsenal,1,63,1,"0,1784515","1,1953649067"
Premier League,Temporada2019,Jornada 17,Man. Utd,1,70,0,"0,1781673","1,1950252322"
Premier League,Temporada2019,Jornada 17,Wolves,2,70,0,"0,2513696","1,2857852227"
Premier League,Temporada2019,Jornada 17,Everton,1,65,0,"0,1165518","1,1236157123"
Premier League,Temporada2019,Jornada 17,West Ham,1,73,0,"0,2151366","1,2400312737"
Premier League,Temporada2019,Jornada 17,Watford,2,81,0,"0,3869237","1,4724441395"
Premier League,Temporada2019,Jornada 17,AFC Bournemouth,1,58,0,"0,0302901","1,0307535122"
Premier League,Temporada2019,Jornada 17,Leicester,1,70,0,"0,1781673","1,1950252322"
Premier League,Temporada2019,Jornada 17,Brighton Hove A.,2,74,0,"0,300662","1,35075271"
Premier League,Temporada2019,Jornada 17,Newcastle,1,80,0,"0,3013983","1,3517476354"
Premier League,Temporada2019,Jornada 17,Crystal Palace,1,79,1,"0,3756211","1,4558953905"
Premier League,Temporada2019,Jornada 17,Cardiff City,1,61,0,"0,0672594","1,0695728894"
Premier League,Temporada2019,Jornada 17,Southampton,1,76,0,"0,2521059","1,286732295"
Premier League,Temporada2019,Jornada 17,Burnley,1,88,0,"0,3999831","1,491799486"
Premier League,Temporada2019,Jornada 17,Huddersfield,0,65,1,"0,1298954","1,1387092681"
Premier League,Temporada2019,Jornada 17,Fulham,1,61,0,"0,0672594","1,0695728894"
Premier League,Temporada2019,Jornada 18,Liverpool,2,73,0,"0,2883389","1,3342093911"
Premier League,Temporada2019,Jornada 18,Man. City,1,60,0,"0,0549363","1,0564733152"
Premier League,Temporada2019,Jornada 18,Tottenham,1,69,0,"0,1658442","1,1803891828"
Premier League,Temporada2019,Jornada 18,Chelsea,1,65,0,"0,1165518","1,1236157123"
Premier League,Temporada2019,Jornada 18,Arsenal,1,58,1,"0,116836","1,1239350892"
Premier League,Temporada2019,Jornada 18,Man. Utd,2,84,1,"0,5104389","1,6660222517"
Premier League,Temporada2019,Jornada 18,Watford,2,83,0,"0,4115699","1,5091851962"
Premier League,Temporada2019,Jornada 18,AFC Bournemouth,2,80,0,"0,3746006","1,4544104071"
Premier League,Temporada2019,Jornada 18,Leicester,1,83,0,"0,3383676","1,402656025"
Premier League,Temporada2019,Jornada 18,Wolves,1,69,0,"0,1658442","1,1803891828"
Premier League,Temporada2019,Jornada 18,Everton,1,70,0,"0,1781673","1,1950252322"
Premier League,Temporada2019,Jornada 18,West Ham,1,55,0,"-0,0066792","0,9933430563"
Premier League,Temporada2019,Jornada 18,Brighton Hove A.,2,75,0,"0,3129851","1,3675011551"
Premier League,Temporada2019,Jornada 18,Crystal Palace,1,89,0,"0,4123062","1,5102968184"
Premier League,Temporada2019,Jornada 18,Newcastle,0,78,0,"0,2035498","1,2257461983"
Premier League,Temporada2019,Jornada 18,Southampton,1,71,0,"0,1904904","1,2098427591"
Premier League,Temporada2019,Jornada 18,Cardiff City,1,72,0,"0,2028135","1,2248440135"
Premier League,Temporada2019,Jornada 18,Burnley,2,79,1,"0,4488234","1,5664679945"
Premier League,Temporada2019,Jornada 18,Huddersfield,0,64,1,"0,1175723","1,1247629474"
Premier League,Temporada2019,Jornada 18,Fulham,1,79,0,"0,2890752","1,3351921312"
Premier League,Temporada2019,Jornada 19,Liverpool,1,71,0,"0,1904904","1,2098427591"
Premier League,Temporada2019,Jornada 19,Tottenham,2,83,0,"0,4115699","1,5091851962"
Premier League,Temporada2019,Jornada 19,Man. City,1,76,0,"0,2521059","1,286732295"
Premier League,Temporada2019,Jornada 19,Chelsea,1,62,0,"0,0795825","1,0828348897"
Premier League,Temporada2019,Jornada 19,Arsenal,1,59,0,"0,0426132","1,0435341778"
Premier League,Temporada2019,Jornada 19,Man. Utd,0,62,0,"0,0063802","1,0064005968"
Premier League,Temporada2019,Jornada 19,Leicester,1,76,0,"0,2521059","1,286732295"
Premier League,Temporada2019,Jornada 19,Everton,2,74,0,"0,300662","1,35075271"
Premier League,Temporada2019,Jornada 19,West Ham,2,74,1,"0,3872079","1,4728626676"
Premier League,Temporada2019,Jornada 19,Watford,1,55,0,"-0,0066792","0,9933430563"
Premier League,Temporada2019,Jornada 19,Wolves,1,63,0,"0,0919056","1,0962613301"
Premier League,Temporada2019,Jornada 19,AFC Bournemouth,1,62,0,"0,0795825","1,0828348897"
Premier League,Temporada2019,Jornada 19,Brighton Hove A.,2,82,0,"0,3992468","1,4907014783"
Premier League,Temporada2019,Jornada 19,Crystal Palace,0,63,0,"0,0187033","1,0188793023"
Premier League,Temporada2019,Jornada 19,Newcastle,0,77,0,"0,1912267","1,2107338943"
Premier League,Temporada2019,Jornada 19,Southampton,1,76,1,"0,3386518","1,4030547165"
Premier League,Temporada2019,Jornada 19,Cardiff City,1,90,0,"0,4246293","1,5290235056"
Premier League,Temporada2019,Jornada 19,Burnley,0,66,0,"0,0556726","1,0572514829"
Premier League,Temporada2019,Jornada 19,Fulham,1,74,0,"0,2274597","1,2554068458"
Premier League,Temporada2019,Jornada 19,Huddersfield,2,64,0,"0,177431","1,194145659"
Premier League,Temporada2019,Jornada 20,Liverpool,1,74,0,"0,2274597","1,2554068458"
Premier League,Temporada2019,Jornada 20,Man. City,2,81,0,"0,3869237","1,4724441395"
Premier League,Temporada2019,Jornada 20,Tottenham,0,68,0,"0,0803188","1,0836324746"
Premier League,Temporada2019,Jornada 20,Chelsea,2,82,0,"0,3992468","1,4907014783"
Premier League,Temporada2019,Jornada 20,Arsenal,1,65,0,"0,1165518","1,1236157123"
Premier League,Temporada2019,Jornada 20,Man. Utd,2,76,1,"0,4118541","1,5096141676"
Premier League,Temporada2019,Jornada 20,Wolves,2,70,0,"0,2513696","1,2857852227"
Premier League,Temporada2019,Jornada 20,Leicester,2,68,0,"0,2267234","1,25448283"
Premier League,Temporada2019,Jornada 20,Watford,0,62,0,"0,0063802","1,0064005968"
Premier League,Temporada2019,Jornada 20,Everton,1,72,0,"0,2028135","1,2248440135"
Premier League,Temporada2019,Jornada 20,West Ham,2,55,0,"0,0665231","1,0687856527"
Premier League,Temporada2019,Jornada 20,AFC Bournemouth,1,71,0,"0,1904904","1,2098427591"
Premier League,Temporada2019,Jornada 20,Brighton Hove A.,1,74,0,"0,2274597","1,2554068458"
Premier League,Temporada2019,Jornada 20,Crystal Palace,0,73,0,"0,1419343","1,1525009267"
Premier League,Temporada2019,Jornada 20,Newcastle,0,62,0,"0,0063802","1,0064005968"
Premier League,Temporada2019,Jornada 20,Cardiff City,2,85,0,"0,4362161","1,5468430314"
Premier League,Temporada2019,Jornada 20,Southampton,1,57,0,"0,017967","1,0181293776"
Premier League,Temporada2019,Jornada 20,Burnley,1,90,1,"0,5111752","1,6672493956"
Premier League,Temporada2019,Jornada 20,Fulham,1,56,0,"0,0056439","1,0056598568"
Premier League,Temporada2019,Jornada 20,Huddersfield,1,65,0,"0,1165518","1,1236157123"
Premier League,Temporada2019,Jornada 21,Liverpool,1,73,0,"0,2151366","1,2400312737"
Premier League,Temporada2019,Jornada 21,Man. City,0,79,0,"0,2158729","1,2409446449"
Premier League,Temporada2019,Jornada 21,Tottenham,1,81,0,"0,3137214","1,368508417"
Premier League,Temporada2019,Jornada 21,Chelsea,1,52,0,"-0,0436485","0,9572903859"
Premier League,Temporada2019,Jornada 21,Arsenal,2,68,0,"0,2267234","1,25448283"
Premier League,Temporada2019,Jornada 21,Man. Utd,2,71,0,"0,2636927","1,3017281138"
Premier League,Temporada2019,Jornada 21,Leicester,2,69,0,"0,2390465","1,270037592"
Premier League,Temporada2019,Jornada 21,Watford,1,72,0,"0,2028135","1,2248440135"
Premier League,Temporada2019,Jornada 21,Wolves,2,73,0,"0,2883389","1,3342093911"
Premier League,Temporada2019,Jornada 21,West Ham,1,57,0,"0,017967","1,0181293776"
Premier League,Temporada2019,Jornada 21,Everton,1,66,0,"0,1288749","1,137547808"
Premier League,Temporada2019,Jornada 21,AFC Bournemouth,2,81,0,"0,3869237","1,4724441395"
Premier League,Temporada2019,Jornada 21,Brighton Hove A.,1,77,0,"0,264429","1,3026869291"
Premier League,Temporada2019,Jornada 21,Crystal Palace,1,88,0,"0,3999831","1,491799486"
Premier League,Temporada2019,Jornada 21,Newcastle,1,67,0,"0,141198","1,1516526526"
Premier League,Temporada2019,Jornada 21,Burnley,1,71,0,"0,1904904","1,2098427591"
Premier League,Temporada2019,Jornada 21,Cardiff City,1,59,0,"0,0426132","1,0435341778"
Premier League,Temporada2019,Jornada 21,Southampton,1,76,0,"0,2521059","1,286732295"
Premier League,Temporada2019,Jornada 21,Fulham,1,59,0,"0,0426132","1,0435341778"
Premier League,Temporada2019,Jornada 21,Huddersfield,0,57,0,"-0,0552353","0,9462624662"
Premier League,Temporada2019,Jornada 22,Liverpool,3,85,1,"0,5959643","1,8147800939"
Premier League,Temporada2019,Jornada 22,Man. City,2,70,1,"0,3379155","1,4020220275"
Premier League,Temporada2019,Jornada 22,Tottenham,0,62,0,"0,0063802","1,0064005968"
Premier League,Temporada2019,Jornada 22,Chelsea,2,77,0,"0,3376313","1,4016236295"
Premier League,Temporada2019,Jornada 22,Arsenal,0,62,0,"0,0063802","1,0064005968"
Premier League,Temporada2019,Jornada 22,Man. Utd,2,82,0,"0,3992468","1,4907014783"
Premier League,Temporada2019,Jornada 22,Watford,0,56,0,"-0,0675584","0,9346731341"
Premier League,Temporada2019,Jornada 22,Leicester,0,56,1,"0,0189875","1,0191689089"
Premier League,Temporada2019,Jornada 22,West Ham,1,74,0,"0,2274597","1,2554068458"
Premier League,Temporada2019,Jornada 22,Everton,2,85,0,"0,4362161","1,5468430314"
Premier League,Temporada2019,Jornada 22,Wolves,2,59,0,"0,1158155","1,1227886985"
Premier League,Temporada2019,Jornada 22,AFC Bournemouth,1,75,0,"0,2397828","1,270973065"
Premier League,Temporada2019,Jornada 22,Brighton Hove A.,1,70,0,"0,1781673","1,1950252322"
Premier League,Temporada2019,Jornada 22,Crystal Palace,1,68,0,"0,1535211","1,165932388"
Premier League,Temporada2019,Jornada 22,Burnley,1,87,0,"0,38766","1,4735286994"
Premier League,Temporada2019,Jornada 22,Southampton,1,75,0,"0,2397828","1,270973065"
Premier League,Temporada2019,Jornada 22,Cardiff City,0,68,0,"0,0803188","1,0836324746"
Premier League,Temporada2019,Jornada 22,Newcastle,1,82,0,"0,3260445","1,3854770212"
Premier League,Temporada2019,Jornada 22,Fulham,1,61,0,"0,0672594","1,0695728894"
Premier League,Temporada2019,Jornada 22,Huddersfield,1,80,0,"0,3013983","1,3517476354"
Premier League,Temporada2019,Jornada 23,Liverpool,1,84,0,"0,3506907","1,4200480371"
Premier League,Temporada2019,Jornada 23,Man. City,1,70,0,"0,1781673","1,1950252322"
Premier League,Temporada2019,Jornada 23,Tottenham,1,82,0,"0,3260445","1,3854770212"
Premier League,Temporada2019,Jornada 23,Chelsea,2,70,0,"0,2513696","1,2857852227"
Premier League,Temporada2019,Jornada 23,Arsenal,1,69,0,"0,1658442","1,1803891828"
Premier League,Temporada2019,Jornada 23,Man. Utd,3,83,0,"0,4847722","1,6238050639"
Premier League,Temporada2019,Jornada 23,Watford,0,66,0,"0,0556726","1,0572514829"
Premier League,Temporada2019,Jornada 23,Wolves,0,77,0,"0,1912267","1,2107338943"
Premier League,Temporada2019,Jornada 23,Leicester,0,68,0,"0,0803188","1,0836324746"
Premier League,Temporada2019,Jornada 23,West Ham,1,70,0,"0,1781673","1,1950252322"
Premier League,Temporada2019,Jornada 23,Everton,2,65,0,"0,1897541","1,2089522797"
Premier League,Temporada2019,Jornada 23,AFC Bournemouth,2,86,0,"0,4485392","1,5660228676"
Premier League,Temporada2019,Jornada 23,Brighton Hove A.,1,67,0,"0,141198","1,1516526526"
Premier League,Temporada2019,Jornada 23,Crystal Palace,1,79,0,"0,2890752","1,3351921312"
Premier League,Temporada2019,Jornada 23,Southampton,1,65,0,"0,1165518","1,1236157123"
Premier League,Temporada2019,Jornada 23,Burnley,0,0,0,"-0,757652","0,4687657979"
Premier League,Temporada2019,Jornada 23,Newcastle,0,85,0,"0,2898115","1,3361755952"
Premier League,Temporada2019,Jornada 23,Cardiff City,1,79,1,"0,3756211","1,4558953905"
Premier League,Temporada2019,Jornada 23,Fulham,2,69,0,"0,2390465","1,270037592"
Premier League,Temporada2019,Jornada 23,Huddersfield,1,61,0,"0,0672594","1,0695728894"
Premier League,Temporada2019,Jornada 24,Liverpool,2,71,0,"0,2636927","1,3017281138"
Premier League,Temporada2019,Jornada 24,Man. City,1,73,0,"0,2151366","1,2400312737"
Premier League,Temporada2019,Jornada 24,Tottenham,0,64,0,"0,0310264","1,0315127355"
Premier League,Temporada2019,Jornada 24,Arsenal,0,60,0,"-0,018266","0,9818998123"
Premier League,Temporada2019,Jornada 24,Chelsea,2,67,0,"0,2144003","1,2391185747"
Premier League,Temporada2019,Jornada 24,Man. Utd,1,65,0,"0,1165518","1,1236157123"
Premier League,Temporada2019,Jornada 24,Wolves,1,89,0,"0,4123062","1,5102968184"
Premier League,Temporada2019,Jornada 24,Everton,2,70,1,"0,3379155","1,4020220275"
Premier League,Temporada2019,Jornada 24,Watford,1,63,0,"0,0919056","1,0962613301"
Premier League,Temporada2019,Jornada 24,AFC Bournemouth,2,82,0,"0,3992468","1,4907014783"
Premier League,Temporada2019,Jornada 24,Leicester,2,83,0,"0,4115699","1,5091851962"
Premier League,Temporada2019,Jornada 24,West Ham,1,71,0,"0,1904904","1,2098427591"
Premier League,Temporada2019,Jornada 24,Brighton Hove A.,1,74,0,"0,2274597","1,2554068458"
Premier League,Temporada2019,Jornada 24,Newcastle,1,89,0,"0,4123062","1,5102968184"
