Liga,Temporada,Jornada,Equipo,Cambios realizados defensa partido,Cambio jugador lesion partido,Titulares cambiados respecto jornada anterior,PUNTOS Y,CUT1 Y,CUT2 Y
La Liga Santander,Temporada2017,Jornada 12,Eibar,1,1,1,"-0,5890733","0,1641027","0,8683759"
La Liga Santander,Temporada2017,Jornada 12,Celta de Vigo,2,0,6,"-0,791353","0,3663824","1,0706556"
La Liga Santander,Temporada2017,Jornada 12,Las Palmas,2,0,3,"-0,7254589","0,3004883","1,0047615"
La Liga Santander,Temporada2017,Jornada 12,Málaga,0,1,3,"-0,3032203","-0,1217503","0,5825229"
La Liga Santander,Temporada2017,Jornada 12,Espanyol,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2017,Jornada 12,Real Betis,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2017,Jornada 12,Alavés,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2017,Jornada 12,Leganés,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2017,Jornada 12,Valencia,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2017,Jornada 12,Deportivo,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2017,Jornada 12,Real Sporting,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 12,Osasuna,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 12,Granada,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 13,Real Madrid,1,0,5,"-0,4396059","0,0146353","0,7189085"
La Liga Santander,Temporada2017,Jornada 13,Barcelona,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2017,Jornada 13,Sevilla,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2017,Jornada 13,Atlético Madrid,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2017,Jornada 13,Real Sociedad,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2017,Jornada 13,Villarreal,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 13,Eibar,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2017,Jornada 13,Athletic Bilbao,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2017,Jornada 13,Celta de Vigo,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2017,Jornada 13,Las Palmas,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2017,Jornada 13,Málaga,0,1,3,"-0,3032203","-0,1217503","0,5825229"
La Liga Santander,Temporada2017,Jornada 13,Espanyol,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2017,Jornada 13,Alavés,1,1,4,"-0,6549674","0,2299968","0,93427"
La Liga Santander,Temporada2017,Jornada 13,Real Betis,1,0,0,"-0,3297824","-0,0951882","0,609085"
La Liga Santander,Temporada2017,Jornada 13,Leganés,1,1,3,"-0,6330027","0,2080321","0,9123053"
La Liga Santander,Temporada2017,Jornada 13,Valencia,2,0,2,"-0,7034942","0,2785236","0,9827968"
La Liga Santander,Temporada2017,Jornada 13,Deportivo,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 13,Real Sporting,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2017,Jornada 13,Osasuna,1,0,5,"-0,4396059","0,0146353","0,7189085"
La Liga Santander,Temporada2017,Jornada 13,Granada,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2017,Jornada 14,Real Madrid,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2017,Jornada 14,Barcelona,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2017,Jornada 14,Sevilla,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2017,Jornada 14,Atlético Madrid,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 14,Villarreal,0,1,1,"-0,2592909","-0,1656797","0,5385935"
La Liga Santander,Temporada2017,Jornada 14,Athletic Bilbao,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 14,Real Sociedad,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2017,Jornada 14,Eibar,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2017,Jornada 14,Celta de Vigo,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2017,Jornada 14,Las Palmas,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 14,Málaga,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 14,Espanyol,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2017,Jornada 14,Alavés,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 14,Real Betis,2,0,4,"-0,7474236","0,322453","1,0267262"
La Liga Santander,Temporada2017,Jornada 14,Leganés,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 14,Deportivo,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2017,Jornada 14,Valencia,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2017,Jornada 14,Real Sporting,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2017,Jornada 14,Granada,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 14,Osasuna,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 15,Real Madrid,1,0,8,"-0,5055","0,0805294","0,7848026"
La Liga Santander,Temporada2017,Jornada 15,Barcelona,0,1,3,"-0,3032203","-0,1217503","0,5825229"
La Liga Santander,Temporada2017,Jornada 15,Sevilla,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2017,Jornada 15,Villarreal,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 15,Real Sociedad,0,1,1,"-0,2592909","-0,1656797","0,5385935"
La Liga Santander,Temporada2017,Jornada 15,Atlético Madrid,0,1,3,"-0,3032203","-0,1217503","0,5825229"
La Liga Santander,Temporada2017,Jornada 15,Athletic Bilbao,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2017,Jornada 15,Eibar,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2017,Jornada 15,Espanyol,0,1,2,"-0,2812556","-0,143715","0,5605582"
La Liga Santander,Temporada2017,Jornada 15,Celta de Vigo,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2017,Jornada 15,Málaga,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 15,Las Palmas,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2017,Jornada 15,Alavés,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2017,Jornada 15,Real Betis,2,1,3,"-0,9627851","0,5378145","1,2420877"
La Liga Santander,Temporada2017,Jornada 15,Leganés,1,0,1,"-0,3517471","-0,0732235","0,6310497"
La Liga Santander,Temporada2017,Jornada 15,Deportivo,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2017,Jornada 15,Valencia,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 15,Real Sporting,1,0,1,"-0,3517471","-0,0732235","0,6310497"
La Liga Santander,Temporada2017,Jornada 15,Granada,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2017,Jornada 15,Osasuna,1,1,2,"-0,611038","0,1860674","0,8903406"
La Liga Santander,Temporada2017,Jornada 16,Real Madrid,1,0,6,"-0,4615706","0,0366","0,7408732"
La Liga Santander,Temporada2017,Jornada 16,Barcelona,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 16,Sevilla,2,0,2,"-0,7034942","0,2785236","0,9827968"
La Liga Santander,Temporada2017,Jornada 16,Villarreal,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2017,Jornada 16,Real Sociedad,1,1,2,"-0,611038","0,1860674","0,8903406"
La Liga Santander,Temporada2017,Jornada 16,Atlético Madrid,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2017,Jornada 16,Athletic Bilbao,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 16,Eibar,1,1,0,"-0,5671086","0,142138","0,8464112"
La Liga Santander,Temporada2017,Jornada 16,Espanyol,0,1,3,"-0,3032203","-0,1217503","0,5825229"
La Liga Santander,Temporada2017,Jornada 16,Celta de Vigo,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2017,Jornada 16,Alavés,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 16,Málaga,2,1,1,"-0,9188557","0,4938851","1,1981583"
La Liga Santander,Temporada2017,Jornada 16,Las Palmas,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2017,Jornada 16,Real Betis,1,1,1,"-0,5890733","0,1641027","0,8683759"
La Liga Santander,Temporada2017,Jornada 16,Leganés,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 16,Deportivo,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2017,Jornada 16,Valencia,0,1,7,"-0,3910791","-0,0338915","0,6703817"
La Liga Santander,Temporada2017,Jornada 16,Real Sporting,2,0,0,"-0,6595648","0,2345942","0,9388674"
La Liga Santander,Temporada2017,Jornada 16,Granada,0,1,1,"-0,2592909","-0,1656797","0,5385935"
La Liga Santander,Temporada2017,Jornada 16,Osasuna,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 17,Real Madrid,1,1,2,"-0,611038","0,1860674","0,8903406"
La Liga Santander,Temporada2017,Jornada 17,Sevilla,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 17,Barcelona,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2017,Jornada 17,Atlético Madrid,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2017,Jornada 17,Villarreal,1,1,1,"-0,5890733","0,1641027","0,8683759"
La Liga Santander,Temporada2017,Jornada 17,Real Sociedad,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2017,Jornada 17,Athletic Bilbao,0,1,5,"-0,3471497","-0,0778209","0,6264523"
La Liga Santander,Temporada2017,Jornada 17,Celta de Vigo,0,1,2,"-0,2812556","-0,143715","0,5605582"
La Liga Santander,Temporada2017,Jornada 17,Las Palmas,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2017,Jornada 17,Eibar,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2017,Jornada 17,Espanyol,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2017,Jornada 17,Alavés,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 17,Real Betis,1,1,4,"-0,6549674","0,2299968","0,93427"
La Liga Santander,Temporada2017,Jornada 17,Málaga,1,1,4,"-0,6549674","0,2299968","0,93427"
La Liga Santander,Temporada2017,Jornada 17,Deportivo,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 17,Valencia,1,0,6,"-0,4615706","0,0366","0,7408732"
La Liga Santander,Temporada2017,Jornada 17,Leganés,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2017,Jornada 17,Real Sporting,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2017,Jornada 17,Granada,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2017,Jornada 17,Osasuna,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2017,Jornada 18,Real Madrid,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2017,Jornada 18,Sevilla,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2017,Jornada 18,Barcelona,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2017,Jornada 18,Atlético Madrid,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2017,Jornada 18,Real Sociedad,2,0,4,"-0,7474236","0,322453","1,0267262"
La Liga Santander,Temporada2017,Jornada 18,Villarreal,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2017,Jornada 18,Athletic Bilbao,0,0,6,"-0,1317882","-0,2931824","0,4110908"
La Liga Santander,Temporada2017,Jornada 18,Celta de Vigo,1,0,1,"-0,3517471","-0,0732235","0,6310497"
La Liga Santander,Temporada2017,Jornada 18,Eibar,0,1,2,"-0,2812556","-0,143715","0,5605582"
La Liga Santander,Temporada2017,Jornada 18,Las Palmas,1,1,4,"-0,6549674","0,2299968","0,93427"
La Liga Santander,Temporada2017,Jornada 18,Espanyol,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 18,Alavés,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 18,Real Betis,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2017,Jornada 18,Málaga,0,1,2,"-0,2812556","-0,143715","0,5605582"
La Liga Santander,Temporada2017,Jornada 18,Valencia,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2017,Jornada 18,Deportivo,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2017,Jornada 18,Leganés,0,1,3,"-0,3032203","-0,1217503","0,5825229"
La Liga Santander,Temporada2017,Jornada 18,Real Sporting,1,1,6,"-0,6988968","0,2739262","0,9781994"
La Liga Santander,Temporada2017,Jornada 18,Granada,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2017,Jornada 18,Osasuna,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 19,Real Madrid,1,1,1,"-0,5890733","0,1641027","0,8683759"
La Liga Santander,Temporada2017,Jornada 19,Sevilla,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2017,Jornada 19,Barcelona,0,1,4,"-0,325185","-0,0997856","0,6044876"
La Liga Santander,Temporada2017,Jornada 19,Real Sociedad,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2017,Jornada 19,Atlético Madrid,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 19,Villarreal,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 19,Athletic Bilbao,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2017,Jornada 19,Celta de Vigo,0,0,9,"-0,1976823","-0,2272883","0,4769849"
La Liga Santander,Temporada2017,Jornada 19,Espanyol,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 19,Eibar,1,1,1,"-0,5890733","0,1641027","0,8683759"
La Liga Santander,Temporada2017,Jornada 19,Las Palmas,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2017,Jornada 19,Alavés,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 19,Real Betis,0,1,2,"-0,2812556","-0,143715","0,5605582"
La Liga Santander,Temporada2017,Jornada 19,Valencia,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 19,Málaga,1,1,3,"-0,6330027","0,2080321","0,9123053"
La Liga Santander,Temporada2017,Jornada 19,Deportivo,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2017,Jornada 19,Leganés,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2017,Jornada 19,Real Sporting,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2017,Jornada 19,Granada,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2017,Jornada 19,Osasuna,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2017,Jornada 20,Real Madrid,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 20,Barcelona,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2017,Jornada 20,Sevilla,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 20,Atlético Madrid,1,1,1,"-0,5890733","0,1641027","0,8683759"
La Liga Santander,Temporada2017,Jornada 20,Real Sociedad,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 20,Villarreal,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 20,Athletic Bilbao,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2017,Jornada 20,Celta de Vigo,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2017,Jornada 20,Espanyol,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2017,Jornada 20,Eibar,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2017,Jornada 20,Las Palmas,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2017,Jornada 20,Alavés,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 20,Real Betis,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2017,Jornada 20,Málaga,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 20,Valencia,0,1,0,"-0,2373262","-0,1876444","0,5166288"
La Liga Santander,Temporada2017,Jornada 20,Deportivo,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 20,Leganés,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 20,Real Sporting,2,1,1,"-0,9188557","0,4938851","1,1981583"
La Liga Santander,Temporada2017,Jornada 20,Osasuna,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 20,Granada,1,0,6,"-0,4615706","0,0366","0,7408732"
La Liga Santander,Temporada2017,Jornada 21,Real Madrid,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 21,Barcelona,1,1,4,"-0,6549674","0,2299968","0,93427"
La Liga Santander,Temporada2017,Jornada 21,Sevilla,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2017,Jornada 21,Atlético Madrid,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2017,Jornada 21,Real Sociedad,0,0,6,"-0,1317882","-0,2931824","0,4110908"
La Liga Santander,Temporada2017,Jornada 21,Villarreal,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 21,Athletic Bilbao,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2017,Jornada 21,Espanyol,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2017,Jornada 21,Eibar,1,1,3,"-0,6330027","0,2080321","0,9123053"
La Liga Santander,Temporada2017,Jornada 21,Celta de Vigo,0,0,7,"-0,1537529","-0,2712177","0,4330555"
La Liga Santander,Temporada2017,Jornada 21,Las Palmas,1,1,2,"-0,611038","0,1860674","0,8903406"
La Liga Santander,Temporada2017,Jornada 21,Alavés,0,0,9,"-0,1976823","-0,2272883","0,4769849"
La Liga Santander,Temporada2017,Jornada 21,Real Betis,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2017,Jornada 21,Málaga,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2017,Jornada 21,Valencia,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2017,Jornada 21,Deportivo,1,1,4,"-0,6549674","0,2299968","0,93427"
La Liga Santander,Temporada2017,Jornada 21,Leganés,1,0,5,"-0,4396059","0,0146353","0,7189085"
La Liga Santander,Temporada2017,Jornada 21,Real Sporting,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2017,Jornada 21,Granada,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 21,Osasuna,0,0,6,"-0,1317882","-0,2931824","0,4110908"
La Liga Santander,Temporada2017,Jornada 22,Real Madrid,1,1,1,"-0,5890733","0,1641027","0,8683759"
La Liga Santander,Temporada2017,Jornada 22,Barcelona,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2017,Jornada 22,Sevilla,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 22,Atlético Madrid,1,1,2,"-0,611038","0,1860674","0,8903406"
La Liga Santander,Temporada2017,Jornada 22,Real Sociedad,0,1,2,"-0,2812556","-0,143715","0,5605582"
La Liga Santander,Temporada2017,Jornada 22,Villarreal,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 22,Athletic Bilbao,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 22,Eibar,1,1,2,"-0,611038","0,1860674","0,8903406"
La Liga Santander,Temporada2017,Jornada 22,Espanyol,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2017,Jornada 22,Celta de Vigo,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2017,Jornada 22,Las Palmas,1,0,5,"-0,4396059","0,0146353","0,7189085"
La Liga Santander,Temporada2017,Jornada 22,Alavés,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2017,Jornada 22,Real Betis,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2017,Jornada 22,Málaga,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2017,Jornada 22,Valencia,0,1,5,"-0,3471497","-0,0778209","0,6264523"
La Liga Santander,Temporada2017,Jornada 22,Deportivo,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2017,Jornada 22,Leganés,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2017,Jornada 22,Real Sporting,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2017,Jornada 22,Granada,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2017,Jornada 22,Osasuna,2,1,4,"-0,9847498","0,5597792","1,2640524"
La Liga Santander,Temporada2017,Jornada 23,Real Madrid,1,0,7,"-0,4835353","0,0585647","0,7628379"
La Liga Santander,Temporada2017,Jornada 23,Barcelona,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2017,Jornada 23,Sevilla,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2017,Jornada 23,Atlético Madrid,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2017,Jornada 23,Real Sociedad,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2017,Jornada 23,Villarreal,0,0,4,"-0,0878588","-0,3371118","0,3671614"
