Liga,Temporada,Jornada,Equipo,Cambios realizados defensa partido,Cambio jugador lesion partido,Titulares cambiados respecto jornada anterior,y lambda,explambda
La Liga Santander,Temporada2017,Jornada 27,Real Betis,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2017,Jornada 27,Deportivo,1,1,5,"0,2525444","1,2872966509"
La Liga Santander,Temporada2017,Jornada 27,Málaga,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2017,Jornada 27,Leganés,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2017,Jornada 27,Granada,2,0,5,"0,061414","1,0633390454"
La Liga Santander,Temporada2017,Jornada 27,Real Sporting,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2017,Jornada 27,Osasuna,0,0,11,"0,1270532","1,1354774236"
La Liga Santander,Temporada2017,Jornada 28,Real Madrid,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2017,Jornada 28,Barcelona,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2017,Jornada 28,Sevilla,1,0,6,"0,1284236","1,1370345485"
La Liga Santander,Temporada2017,Jornada 28,Atlético Madrid,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2017,Jornada 28,Villarreal,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2017,Jornada 28,Real Sociedad,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2017,Jornada 28,Athletic Bilbao,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2017,Jornada 28,Eibar,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2017,Jornada 28,Espanyol,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2017,Jornada 28,Alavés,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2017,Jornada 28,Celta de Vigo,1,1,6,"0,2354494","1,2654773465"
La Liga Santander,Temporada2017,Jornada 28,Las Palmas,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2017,Jornada 28,Real Betis,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2017,Jornada 28,Valencia,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2017,Jornada 28,Deportivo,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2017,Jornada 28,Málaga,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2017,Jornada 28,Leganés,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2017,Jornada 28,Real Sporting,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2017,Jornada 28,Granada,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2017,Jornada 28,Osasuna,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2017,Jornada 29,Real Madrid,1,1,5,"0,2525444","1,2872966509"
La Liga Santander,Temporada2017,Jornada 29,Barcelona,0,1,4,"0,353744","1,4243904958"
La Liga Santander,Temporada2017,Jornada 29,Atlético Madrid,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2017,Jornada 29,Sevilla,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2017,Jornada 29,Real Sociedad,0,0,6,"0,2125282","1,2368009909"
La Liga Santander,Temporada2017,Jornada 29,Villarreal,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2017,Jornada 29,Athletic Bilbao,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2017,Jornada 29,Eibar,2,1,0,"0,2539148","1,2890619715"
La Liga Santander,Temporada2017,Jornada 29,Espanyol,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2017,Jornada 29,Celta de Vigo,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2017,Jornada 29,Alavés,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2017,Jornada 29,Las Palmas,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2017,Jornada 29,Valencia,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2017,Jornada 29,Real Betis,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2017,Jornada 29,Málaga,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2017,Jornada 29,Leganés,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2017,Jornada 29,Deportivo,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2017,Jornada 29,Real Sporting,1,1,4,"0,2696394","1,3094921627"
La Liga Santander,Temporada2017,Jornada 29,Granada,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2017,Jornada 29,Osasuna,1,0,6,"0,1284236","1,1370345485"
La Liga Santander,Temporada2017,Jornada 30,Real Madrid,0,0,9,"0,1612432","1,1749706869"
La Liga Santander,Temporada2017,Jornada 30,Barcelona,0,0,11,"0,1270532","1,1354774236"
La Liga Santander,Temporada2017,Jornada 30,Atlético Madrid,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2017,Jornada 30,Sevilla,0,0,11,"0,1270532","1,1354774236"
La Liga Santander,Temporada2017,Jornada 30,Villarreal,0,0,7,"0,1954332","1,2158375733"
La Liga Santander,Temporada2017,Jornada 30,Athletic Bilbao,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2017,Jornada 30,Real Sociedad,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2017,Jornada 30,Eibar,0,1,3,"0,370839","1,4489497737"
La Liga Santander,Temporada2017,Jornada 30,Espanyol,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2017,Jornada 30,Celta de Vigo,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2017,Jornada 30,Alavés,1,0,9,"0,0771386","1,0801917806"
La Liga Santander,Temporada2017,Jornada 30,Valencia,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2017,Jornada 30,Las Palmas,0,0,7,"0,1954332","1,2158375733"
La Liga Santander,Temporada2017,Jornada 30,Real Betis,2,0,1,"0,129794","1,1385938088"
La Liga Santander,Temporada2017,Jornada 30,Málaga,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2017,Jornada 30,Deportivo,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2017,Jornada 30,Leganés,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2017,Jornada 30,Real Sporting,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2017,Jornada 30,Granada,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2017,Jornada 30,Osasuna,0,1,5,"0,336649","1,4002474906"
La Liga Santander,Temporada2017,Jornada 31,Real Madrid,1,1,7,"0,2183544","1,244027873"
La Liga Santander,Temporada2017,Jornada 31,Barcelona,1,0,0,"0,2309936","1,2598511764"
La Liga Santander,Temporada2017,Jornada 31,Atlético Madrid,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2017,Jornada 31,Sevilla,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2017,Jornada 31,Villarreal,0,1,5,"0,336649","1,4002474906"
La Liga Santander,Temporada2017,Jornada 31,Real Sociedad,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2017,Jornada 31,Athletic Bilbao,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2017,Jornada 31,Eibar,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2017,Jornada 31,Espanyol,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2017,Jornada 31,Celta de Vigo,0,1,8,"0,285364","1,3302461496"
La Liga Santander,Temporada2017,Jornada 31,Alavés,2,0,7,"0,027224","1,0275979589"
La Liga Santander,Temporada2017,Jornada 31,Valencia,1,0,5,"0,1455186","1,1566392479"
La Liga Santander,Temporada2017,Jornada 31,Las Palmas,1,1,7,"0,2183544","1,244027873"
La Liga Santander,Temporada2017,Jornada 31,Málaga,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2017,Jornada 31,Real Betis,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2017,Jornada 31,Deportivo,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2017,Jornada 31,Leganés,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2017,Jornada 31,Real Sporting,0,0,6,"0,2125282","1,2368009909"
La Liga Santander,Temporada2017,Jornada 31,Granada,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2017,Jornada 31,Osasuna,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2017,Jornada 32,Real Madrid,1,0,10,"0,0600436","1,0618828436"
La Liga Santander,Temporada2017,Jornada 32,Barcelona,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2017,Jornada 32,Atlético Madrid,1,0,5,"0,1455186","1,1566392479"
La Liga Santander,Temporada2017,Jornada 32,Sevilla,0,1,3,"0,370839","1,4489497737"
La Liga Santander,Temporada2017,Jornada 32,Villarreal,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2017,Jornada 32,Athletic Bilbao,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2017,Jornada 32,Real Sociedad,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2017,Jornada 32,Eibar,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2017,Jornada 32,Espanyol,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2017,Jornada 32,Celta de Vigo,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2017,Jornada 32,Alavés,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2017,Jornada 32,Valencia,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2017,Jornada 32,Las Palmas,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2017,Jornada 32,Real Betis,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2017,Jornada 32,Málaga,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2017,Jornada 32,Deportivo,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2017,Jornada 32,Leganés,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2017,Jornada 32,Real Sporting,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2017,Jornada 32,Granada,0,1,4,"0,353744","1,4243904958"
La Liga Santander,Temporada2017,Jornada 32,Osasuna,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2017,Jornada 33,Real Madrid,0,1,9,"0,268269","1,3076988637"
La Liga Santander,Temporada2017,Jornada 33,Barcelona,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2017,Jornada 33,Atlético Madrid,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2017,Jornada 33,Sevilla,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2017,Jornada 33,Villarreal,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2017,Jornada 33,Athletic Bilbao,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2017,Jornada 33,Real Sociedad,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2017,Jornada 33,Eibar,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2017,Jornada 33,Espanyol,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2017,Jornada 33,Alavés,1,1,1,"0,3209244","1,3784013698"
La Liga Santander,Temporada2017,Jornada 33,Celta de Vigo,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2017,Jornada 33,Valencia,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2017,Jornada 33,Las Palmas,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2017,Jornada 33,Real Betis,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2017,Jornada 33,Málaga,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2017,Jornada 33,Deportivo,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2017,Jornada 33,Leganés,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2017,Jornada 33,Real Sporting,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2017,Jornada 33,Granada,3,1,3,"0,1185252","1,1258352448"
La Liga Santander,Temporada2017,Jornada 33,Osasuna,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2017,Jornada 34,Real Madrid,1,0,9,"0,0771386","1,0801917806"
La Liga Santander,Temporada2017,Jornada 34,Barcelona,0,0,5,"0,2296232","1,2581258588"
